# Expression Atlas
# Query: Genes matching: 'default query', specifically up/down differentially expressed in 6 comparisons  given the adjusted p-value cutoff 1 and log2-fold change cutoff 0 in experiment E-GEOD-22966
# Timestamp: Mon, 28-Jan-2019 15:44:11
Gene ID	Gene Name	Design Element	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium chloride' at '8 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '2 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '48 hour'.tStat	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.foldChange	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.pValue	'split root system, one side' vs 'control root system, both sides' in '5 millimolar; potassium nitrate' at '8 hour'.tStat
AT4G28450	AT4G28450	253777_at	0.1	0.772426673812123	0.837647168602018				0.1	0.999896457276583	0.941378222458422	-0.1	0.999983176775512	-0.541191415214294						
AT4G28460	PIP1	253796_at	-0.1	0.896302184147889	-0.396686224896508	-0.4	0.145198722377958	-2.19737643266403	0.1	0.999896457276583	0.235335363105152	-0.3	0.999983176775512	-0.489675375866057				0.1	0.89147244752762	0.368970278401053
AT4G28470	RPN1B	253797_at							-0.1	0.999896457276583	-0.633657961770362	0.1	0.999983176775512	0.722762246808206						
AT4G28480	AT4G28480	253778_at	0.3	0.438125882076486	1.85711598531787				-0.1	0.999896457276583	-1.31634615335654	-0.1	0.999983176775512	-0.277682194562314						
AT4G28490	RLK5	253779_at							-0.1	0.999896457276583	-0.871016888988624	0.1	0.999983176775512	0.678085706380997						
AT4G28520	CRC	253767_at										-0.1	0.999983176775512	-0.842344025110651						
AT4G28530	anac074	253774_at							0.1	0.999896457276583	1.2252162245575	-0.1	0.999983176775512	-0.482968294547076	0.1	0.860610968115978	0.503609687319526			
AT4G28540	CKL6	253770_at							-0.1	0.999896457276583	-1.19519699412616									
AT4G28550	AT4G28550	253768_at							-0.1	0.999896457276583	-1.21910094161283	-0.1	0.999983176775512	-1.11840499417813						
AT4G28560	RIC7	253769_at	0.1	0.841185598981433	0.577967269518146															
AT4G28570	FAO4B	253789_at										0.1	0.999983176775512	1.03118199041393						
AT4G28590	MRL7	253782_at							-0.1	0.999896457276583	-0.700374759994453	0.1	0.999983176775512	0.516573477036003						
AT4G28600	NPGR2	253783_at							0.1	0.999896457276583	0.983837314385943									
AT4G28610	PHR1	253784_at				0.1	0.564486477870305	0.84297411438672				0.1	0.999983176775512	0.502567081501529						
AT4G28640	IAA11	253791_at							-0.1	0.999896457276583	-0.773224533970989									
AT4G28650	MIK1	253786_at										0.1	0.999983176775512	0.471428094428398						
AT4G28660	PSB28	253790_at				0.2	0.427075432146827	1.1513530604831	0.1	0.999896457276583	0.592503063672011									
AT4G28670	CRK43	253787_at							0.1	0.999896457276583	0.74902811467746	-0.1	0.999983176775512	-1.53498874494698						
AT4G28680	TYRDC	253788_at				0.1	0.771771947258199	0.443800634970742												
AT4G28703	AT4G28703	253737_at							0.1	0.999896457276583	0.842057218006119									
AT4G28706	AT4G28706	253740_at										0.1	0.999983176775512	0.591035976046843						
AT4G28710	XI-H	253793_at	-0.2	0.806411555952758	-0.715293588388785				-0.5	0.999896457276583	-1.87995358320062									
AT4G28720	YUC8	253794_at							-0.1	0.999896457276583	-1.32821851200914	-0.1	0.999983176775512	-0.609366756865601	-0.3	0.0675082652497277	-3.78291400119083			
AT4G28750	PSAE1	253738_at	-0.2	0.806411555952758	-0.715469046559881				0.2	0.999896457276583	0.722409540588122	0.3	0.999983176775512	1.28834538956873				-0.2	0.505746011131247	-1.27461068988241
AT4G28760	AT4G28760	253739_at							-0.1	0.999896457276583	-1.38871023943077	0.2	0.999983176775512	0.821273783216443						
AT4G28770	AT4G28770	253766_at							-0.1	0.999896457276583	-1.03565772854419									
AT4G28815	BHLH127	253760_at	-0.4	0.467324246479788	-1.73182904615499							-0.1	0.999983176775512	-0.724751512563416						
AT4G28820	AT4G28820	253761_at							0.1	0.999896457276583	1.13049925225738	0.1	0.999983176775512	0.622001451892623						
AT4G28830	AT4G28830	253762_at							0.1	0.999896457276583	1.13668230703999									
AT4G28850	XTH26	253763_at							-0.2	0.999896457276583	-1.28634267502197	-0.1	0.999983176775512	-0.838933082424197	0.1	0.83039063066395	0.63064831383079			
AT4G28890	ATL42	253741_at										0.1	0.999983176775512	0.498821833112561						
AT4G28940	AT4G28940	253743_at							0.1	0.999896457276583	0.400461623987937	-0.1	0.999983176775512	-0.782312170391798						
AT4G28950	ARAC7	253757_at							0.2	0.999896457276583	1.61772698808107									
AT4G28980	CDKF-1	253756_at										0.1	0.999983176775512	0.960461856587253						
AT4G28990	AT4G28990	253748_at	0.1	0.796500397153205	0.754807666363954				0.1	0.999896457276583	1.11526860418321									
AT4G29000	TCX5	253750_at							-0.1	0.999896457276583	-0.882369947468873	-0.1	0.999983176775512	-1.21638416763841						
AT4G29020	AT4G29020	253754_at				-0.1	0.739055360667431	-0.506950126294293	0.2	0.999896457276583	2.03015342834954				0.3	0.28608784076275	2.1678777326726	0.4	0.223067592011742	2.43666358561406
AT4G29030	AT4G29030	253753_at							0.1	0.999896457276583	0.853744341251789	-0.1	0.999983176775512	-0.946241661747836						
AT4G29040	RPT2A	253755_at										0.1	0.999983176775512	1.2926618188623						
AT4G29050	AT4G29050	253747_at										-0.1	0.999983176775512	-0.465270146957851						
AT4G29060	emb2726	253758_at							0.1	0.999896457276583	0.90526236000704	0.3	0.999983176775512	1.78922303301661						
AT4G29070	AT4G29070	253751_at							0.1	0.999896457276583	0.818793311253909									
AT4G29080	IAA27	253749_at				0.2	0.444498299927402	1.11114152952015	0.2	0.999896457276583	2.38425565909573	0.1	0.999983176775512	0.610622894113334	0.2	0.427829021760382	1.65024660878734			
AT4G29100	BHLH68	253746_at							0.1	0.999896457276583	0.927752945309526									
AT4G29120	AT4G29120	253706_at							0.1	0.999896457276583	0.84010442433373									
AT4G29130	HXK1	253705_at										-0.1	0.999983176775512	-0.526962985810077						
AT4G29140	DTX51	253732_at				-0.3	0.159117223596055	-2.10552059744846												
AT4G29160	VPS32.2	253735_at							-0.1	0.999896457276583	-0.778944514883208	-0.1	0.999983176775512	-1.15721567024439						
AT4G29180	RHS16	253734_at							-0.1	0.999896457276583	-0.824168016882322	-0.2	0.999983176775512	-0.911510845527966						
AT4G29190	AT4G29190	253722_at										0.2	0.999983176775512	1.1910442069794				-0.3	0.349043495048079	-1.82726254678348
AT4G29200	AT4G29200	253707_at							0.1	0.999896457276583	1.24325240028646	-0.1	0.999983176775512	-0.61567792870074						
AT4G29210	GGT3	253708_at							-0.1	0.999896457276583	-0.681943235874655	-0.1	0.999983176775512	-0.626898275346087						
AT4G29220	PFK1	253709_at										0.1	0.999983176775512	0.579582437180612						
AT4G29230	anac075	253710_at							-0.1	0.999896457276583	-0.702187962717067									
AT4G29240	AT4G29240	253723_at							-0.1	0.999896457276583	-0.567747723223169									
AT4G29250	AT4G29250	253721_at							-0.1	0.999896457276583	-0.880928378623818	-0.1	0.999983176775512	-1.11125578176784						
AT4G29270	AT4G29270	253720_at				0.6	0.0329231805448395	3.68699436964221	0.1	0.999896457276583	0.922752158155423	-0.1	0.999983176775512	-0.754994683081071						
AT4G29340	PRO3	253725_at	0.2	0.762471520418252	0.877444283799315	0.1	0.61479144790733	0.739393316278597												
AT4G29360	AT4G29360	253729_at							-0.1	0.999896457276583	-1.44651738349316									
AT4G29370	AT4G29370	253713_at							0.1	0.999896457276583	1.25088204869219	-0.1	0.999983176775512	-0.466591220246036						
AT4G29380	VPS15	253714_at				-0.1	0.706096460014673	-0.570009660837806	0.1	0.999896457276583	0.650698981404867	0.2	0.999983176775512	0.820851066953614						
AT4G29390	RPS30A	253715_at							0.1	0.999896457276583	0.859985753867566									
AT4G29410	RPL28C	253728_at	0.1	0.911425667132486	0.347545301514016							0.1	0.999983176775512	0.229686767771791						
AT4G29420	AT4G29420	253716_at							-0.3	0.999896457276583	-1.73678526500838	-0.1	0.999983176775512	-1.26019100270017						
AT4G29430	RPS15AE	253726_at	0.6	0.235480300621844	2.70354258403591				0.2	0.999896457276583	1.6045349273189	-0.1	0.999983176775512	-0.463567131073397						
AT4G29440	AT4G29440	253717_at							-0.2	0.999896457276583	-2.31412893746603									
AT4G29450	AT4G29450	253718_at										-0.1	0.999983176775512	-0.861004124903302						
AT4G29480	AT4G29480	253730_at										-0.1	0.999983176775512	-0.620177944237974						
AT4G29490	AT4G29490	253704_at							-0.1	0.999896457276583	-0.912481613374132	-0.1	0.999983176775512	-0.792899760890153						
AT4G29490	AT4G29490	253719_at							-0.2	0.999896457276583	-2.43707477905193									
AT4G29510	PRMT11	253695_at	0.2	0.739693412542726	0.940058202401622				-0.1	0.999896457276583	-2.15596133855096	-0.1	0.999983176775512	-0.318747460383672						
AT4G29520	AT4G29520	253687_at	0.2	0.753844364930673	0.896924822656971							-0.1	0.999983176775512	-0.448140599361981						
AT4G29530	AT4G29530	253673_at							0.1	0.999896457276583	0.597052036179772									
AT4G29540	LPXA	253674_at							0.1	0.999896457276583	1.12376421986761									
AT4G29550	AT4G29550	253690_at							0.1	0.999896457276583	1.64675013007272	-0.1	0.999983176775512	-1.52361455736177						
AT4G29560	AT4G29560	253675_at							0.1	0.999896457276583	0.570378234855012									
AT4G29570	CDA8	253676_at										-0.1	0.999983176775512	-0.980255933111004						
AT4G29580	AT4G29580	253677_at							0.1	0.999896457276583	0.860455570535678	-0.1	0.999983176775512	-0.638316144014086						
AT4G29590	AT4G29590	253688_at	0.1	0.934010212681396	0.264014255458889				-0.1	0.999896457276583	-1.07607304335989	-0.1	0.999983176775512	-0.399104890910404						
AT4G29600	CDA7	253678_at							-0.1	0.999896457276583	-0.762080397678396									
AT4G29610	CDA6	253679_at							-0.1	0.999896457276583	-0.866359170136068	-0.2	0.999983176775512	-2.4821883052583						
AT4G29620	CDA2	253680_at										-0.2	0.999983176775512	-2.47382726035752						
AT4G29640	CDA5	253682_at							0.1	0.999896457276583	2.31126889634773	-0.2	0.999983176775512	-1.48594572864614						
AT4G29650	CDA4	253683_at							-0.1	0.999896457276583	-0.961203903153301									
AT4G29670	ACHT2	253693_at							0.1	0.999896457276583	1.53119984874008	-0.1	0.999983176775512	-0.817018599416795						
AT4G29680	AT4G29680	253698_at							-0.1	0.999896457276583	-1.17952295924572									
AT4G29690	AT4G29690	253684_at	-0.1	0.903044797169377	-0.370019379807664				0.2	0.999896457276583	0.914261870657151	-0.1	0.999983176775512	-0.215800134470143						
AT4G29700	AT4G29700	253697_at				0.4	0.0699168989159154	2.89014213627521	0.1	0.999896457276583	0.425743359864983	-0.1	0.999983176775512	-0.7071345103674						
AT4G29710	AT4G29710	253685_at										-0.1	0.999983176775512	-0.742725559727942						
AT4G29720	PAO5	253692_at							0.1	0.999896457276583	1.6937369911611									
AT4G29735	AT4G29735	253694_at				0.2	0.2235110527919	1.78678875217161	0.1	0.999896457276583	1.85705274101605	0.2	0.999983176775512	1.2306090775041						
AT4G29740	CKX4	253696_at				1.1	0.00798467364306281	5.51373335981948				-0.2	0.999983176775512	-1.46092913889887				0.1	0.903308520260389	0.312224077938002
AT4G29750	AT4G29750	253686_at										0.1	0.999983176775512	0.389549345284022						
AT4G29770	AT4G29770	253689_at										0.2	0.999983176775512	1.82069161276913						
AT4G29780	AT4G29780	253643_at				0.2	0.247411474017381	1.68131662887388	-0.1	0.999896457276583	-1.01351515419018	-0.1	0.999983176775512	-0.26800872721903						
AT4G29790	AT4G29790	253649_at							-0.2	0.999896457276583	-2.33625074240469									
AT4G29800	PLP8	253699_at										0.1	0.999983176775512	0.423449420235288						
AT4G29810	ATMKK2	253646_at							-0.1	0.999896457276583	-1.24983398456783	-0.2	0.999983176775512	-0.695248532574606						
AT4G29820	CFIS1	253672_at										0.1	0.999983176775512	1.30772968166112						
AT4G29830	VIP3	253645_at							0.1	0.999896457276583	0.566118723262688	-0.1	0.999983176775512	-0.83613622107114						
AT4G29840	TS1	253700_at										0.1	0.999983176775512	0.318762504241131						
AT4G29870	AT4G29870	253644_at							-0.1	0.999896457276583	-0.826666767878664									
AT4G29890	AT4G29890	253701_at	0.1	0.825154846299768	0.641571521346004							0.1	0.999983176775512	0.422963929917954						
AT4G29900	ACA10	253702_at							-0.1	0.999896457276583	-1.06438457426959	0.1	0.999983176775512	0.702203751664389						
AT4G29940	PRH	253648_at										0.1	0.999983176775512	1.47147564173097						
AT4G29950	AT4G29950	253647_at										-0.1	0.999983176775512	-0.505347869889447						
AT4G29960	AT4G29960	253642_at							0.1	0.999896457276583	1.07747828490832									
AT4G29980	AT4G29980	253641_at							0.1	0.999896457276583	1.06961108876508	-0.2	0.999983176775512	-1.80865613936435						
AT4G29990	AT4G29990	253671_at							0.1	0.999896457276583	0.782650257518008	0.1	0.999983176775512	1.84258265240019						
AT4G30000	AT4G30000	253669_at				0.1	0.742583117923285	0.500934266415672				0.1	0.999983176775512	0.606090895031273						
AT4G30010	AT4G30010	253670_at							0.1	0.999896457276583	0.732559950942584									
AT4G30020	SBT2.6	253650_at										0.1	0.999983176775512	0.334999716003149						
AT4G30040	AT4G30040	253652_at							0.1	0.999896457276583	0.942358894290315									
AT4G30060	AT4G30060	253654_at				0.3	0.0538921595213056	3.17056385451777	-0.2	0.999896457276583	-1.35504513935178									
AT4G30070	PDF3.2	253655_at				0.1	0.796747061757182	0.389399493931693				-0.1	0.999983176775512	-0.729462734642788						
AT4G30080	ARF16	253662_at							-0.1	0.999896457276583	-1.09823773236246	0.1	0.999983176775512	0.557714378322175						
AT4G30090	AT4G30090	253656_at	-0.4	0.243387426089566	-2.648098084692															
AT4G30110	HMA2	253657_at				0.3	0.0452649391571457	3.32461877418257	0.1	0.999896457276583	0.442546275047695	0.1	0.999983176775512	0.747572918003494	0.3	0.304567220134031	2.0872095818033			
AT4G30140	CDEF1	253660_at				-0.1	0.745665189672454	-0.492566004561084				-0.1	0.999983176775512	-0.360691453227286	0.6	0.0271405935613862	5.81916754139991			
AT4G30150	AT4G30150	253659_at							-0.1	0.999896457276583	-0.569836161118666	0.2	0.999983176775512	1.79059288634232						
AT4G30160	VLN4	253663_at							-0.1	0.999896457276583	-1.37148258336988	0.1	0.999983176775512	0.365559194877578						
AT4G30170	PER45	253667_at				0.4	0.0287132331446995	3.81623705477199				-0.1	0.999983176775512	-0.919470047881517						
AT4G30190	HA2	253609_at							-0.1	0.999896457276583	-0.745493854165112	0.1	0.999983176775512	0.413925783279629						
AT4G30200	VIL2	253610_at										0.1	0.999983176775512	1.06522078273649						
AT4G30210	ATR2	253664_at							-0.2	0.999896457276583	-1.30003498157437	0.1	0.999983176775512	0.462625409294965						
AT4G30230	AT4G30230	253665_at										-0.1	0.999983176775512	-0.420803201169157						
AT4G30270	XTH24	253666_at				0.3	0.0757556989435645	2.81793720485299				0.3	0.999983176775512	1.06045970161538				-0.4	0.388343959047136	-1.67023168904558
AT4G30280	XTH18	253628_at							-0.2	0.999896457276583	-1.89707161557418	-0.3	0.999983176775512	-2.00772574488291						
AT4G30290	XTH19	253608_at	0.1	0.842505222156768	0.570468132749199													0.3	0.284622019121981	2.1080260597367
AT4G30300	ABCE3	253611_at										-0.1	0.999983176775512	-0.833894755466183						
AT4G30310	AT4G30310	253612_at							-0.1	0.999896457276583	-1.72674013368628	0.1	0.999983176775512	0.682528742235303						
AT4G30320	AT4G30320	253613_at							-0.2	0.999896457276583	-1.49792788674426	-0.2	0.999983176775512	-0.732821931628439						
AT4G30330	AT4G30330	253607_at							0.1	0.999896457276583	0.438873231758123				-0.3	0.304567220134031	-2.08460941234042	0.1	0.723772367158409	0.771437405840678
AT4G30340	DGK7	253578_at							-0.1	0.999896457276583	-0.910780289728551									
AT4G30350	SMXL2	253614_at										0.1	0.999983176775512	0.593967670206984						
AT4G30360	CNGC17	253615_at										0.1	0.999983176775512	0.384576628882413						
AT4G30380	AT4G30380	253616_at										-0.1	0.999983176775512	-0.835495053147574						
AT4G30390	AT4G30390	253637_at										0.1	0.999983176775512	0.618325440024261						
AT4G30400	ATL13	253580_at							0.1	0.999896457276583	0.770086646607972	0.1	0.999983176775512	0.470623285198032						
AT4G30410	IBL1	253617_at							0.1	0.999896457276583	1.29907530197311									
AT4G30420	AT4G30420	253618_at				0.3	0.163319788497141	2.07571963754176	-0.1	0.999896457276583	-0.475642576973888	-0.1	0.999983176775512	-0.412876141447351						
AT4G30430	TET9	253632_at										-0.1	0.999983176775512	-0.553136152519611						
AT4G30440	GAE1	253631_at							-0.3	0.999896457276583	-3.62369187656104	-0.2	0.999983176775512	-0.797573190004891						
AT4G30450	AT4G30450	253629_at				0.5	0.0631677654488556	2.99341810776201	0.3	0.999896457276583	1.98858075615844	0.1	0.999983176775512	0.399003924481006				-0.4	0.214227760597119	-2.51721334389828
AT4G30460	AT4G30460	253619_at	-0.1	0.942536625135038	-0.24314628311857	0.4	0.241364412024483	1.7071796095765												
AT4G30470	AT4G30470	253638_at	-0.4	0.62528691634854	-1.23172350843878				-0.1	0.999896457276583	-0.808529049381318	-0.2	0.999983176775512	-0.593143553000212						
AT4G30490	AT4G30490	253630_at							-0.1	0.999896457276583	-0.898393385864652									
AT4G30520	AT4G30520	253620_at										0.1	0.999983176775512	0.49334510313011						
AT4G30530	GGP1	253606_at										-0.1	0.999983176775512	-0.558959252086164						
AT4G30550	GGP3	253639_at							-0.1	0.999896457276583	-1.19643964984371									
AT4G30560	CNGC9	253622_at				-0.2	0.214331548141026	-1.82621970350425	-0.1	0.999896457276583	-0.582327379988992	-0.1	0.999983176775512	-0.88195321824906						
AT4G30570	AT4G30570	253623_at										-0.1	0.999983176775512	-0.826748586311507						
AT4G30610	SCPL24	253579_at							-0.1	0.999896457276583	-0.487967507185794	-0.1	0.999983176775512	-0.417452343828079						
AT4G30620	AT4G30620	253635_at							0.1	0.999896457276583	0.690645662503815	0.2	0.999983176775512	1.0343663706175						
AT4G30630	AT4G30630	253640_at							-0.1	0.999896457276583	-0.715883385014033	0.2	0.999983176775512	1.57067534195452						
AT4G30640	FBL19	253626_at				0.3	0.15596956204258	2.12806467955916				0.2	0.999983176775512	0.930984774348401						
AT4G30650	AT4G30650	253627_at	-0.1	0.822603738994928	-0.653259278459289	0.2	0.421980614136078	1.16353429833729	0.1	0.999896457276583	0.779018021688289									
AT4G30660	AT4G30660	253581_at							0.2	0.999896457276583	2.20914956894233									
AT4G30670	AT4G30670	253582_at				-0.3	0.129708932525111	-2.32024072113078	-0.2	0.999896457276583	-1.38703063884298	-0.1	0.999983176775512	-0.529762310246711						
AT4G30680	AT4G30680	253583_at							0.1	0.999896457276583	0.734129362131055	0.1	0.999983176775512	1.13436222661021						
AT4G30690	IF3-4	253597_at	0.3	0.532989848292405	1.50870160000211				0.3	0.999896457276583	1.35195550918545	0.2	0.999983176775512	0.670767679369572	0.1	0.705654341810498	0.975490824106718			
AT4G30700	DYW9	253584_at							0.1	0.999896457276583	0.947195557950895									
AT4G30720	AT4G30720	253585_at										0.1	0.999983176775512	0.290977118192585						
AT4G30760	AT4G30760	253593_at							0.1	0.999896457276583	1.38551887017695	-0.1	0.999983176775512	-0.777090385156643						
AT4G30770	AT4G30770	253587_at										-0.1	0.999983176775512	-1.35797757139114						
AT4G30800	RPS11B	253598_at	0.1	0.950730216906294	0.219863664418251				0.1	0.999896457276583	0.667609693443638	-0.1	0.999983176775512	-0.357166015589272						
AT4G30810	SCPL29	253600_at							0.1	0.999896457276583	0.605993562096458									
AT4G30820	AT4G30820	253594_at										0.1	0.999983176775512	0.591294887440424						
AT4G30825	AT4G30825	253589_at				-0.2	0.351542620888143	-1.3420442247432												
AT4G30830	AT4G30830	253595_at							0.1	0.999896457276583	1.30395755477067									
AT4G30840	NUP43	253592_at	0.4	0.2082973980659	2.98211055236282							0.1	0.999983176775512	0.632902732162574						
AT4G30850	HHP2	253590_at							0.1	0.999896457276583	0.813395893104066	-0.1	0.999983176775512	-0.614818666152483						
AT4G30860	ASHR3	253599_at							-0.1	0.999896457276583	-1.53157855583685	0.1	0.999983176775512	0.457171261844557						
AT4G30890	UBP24	253552_at							-0.1	0.999896457276583	-1.22016051617351	0.1	0.999983176775512	1.10487681894221						
AT4G30900	AT4G30900	253601_at										0.1	0.999983176775512	0.471834564046656						
AT4G30930	RPL21M	253549_at										-0.1	0.999983176775512	-0.368394075509814						
AT4G30935	WRKY32	253603_at							0.1	0.999896457276583	0.824367225067826									
AT4G30940	AT4G30940	253554_at							0.2	0.999896457276583	1.68521827363525									
AT4G30950	FAD6	253547_at										0.1	0.999983176775512	0.650444875336575						
AT4G30960	CIPK6	253550_at							0.1	0.999896457276583	1.11967522891553	0.1	0.999983176775512	0.598291271070812						
AT4G30970	AT4G30970	253604_at							0.1	0.999896457276583	1.0050690175893									
AT4G30990	AT4G30990	253605_at				0.1	0.759490670644763	0.465104669713833	-0.4	0.999896457276583	-3.24704352919778	0.3	0.999983176775512	1.8776792467849						
AT4G30993	AT4G30993	253548_at				0.4	0.0128297142102034	4.80661820958049	-0.1	0.999896457276583	-1.13338126643936	0.1	0.999983176775512	1.2144995741858						
AT4G31000	CBP60F	253571_at										-0.1	0.999983176775512	-1.29918680987341	-0.1	0.744524261250075	-0.864508042175462			
AT4G31010	AT4G31010	253572_at							0.1	0.999896457276583	0.811448955423791									
AT4G31020	AT4G31020	253573_at							-0.1	0.999896457276583	-0.95889847966095	-0.1	0.999983176775512	-0.990965466712813						
AT4G31040	AT4G31040	253546_at										0.1	0.999983176775512	0.451935153118135						
AT4G31050	LIP2P	253553_at										0.1	0.999983176775512	1.13832638638374						
AT4G31060	ERF015	253575_at				-0.3	0.143769097138928	-2.2062816791701	0.2	0.999896457276583	2.29864940329224	-0.1	0.999983176775512	-1.00257720753336						
AT4G31070	PCMP-E7	253576_at							-0.1	0.999896457276583	-1.21799264725947									
AT4G31080	AT4G31080	253555_at							-0.1	0.999896457276583	-0.537322718356306	-0.1	0.999983176775512	-0.762864399010353						
AT4G31080	AT4G31080	253577_at	0.4	0.217120237599496	2.90870102539373	0.3	0.128895862999747	2.32960419577931	-0.3	0.999896457276583	-1.2006967217368									
AT4G31100	WAKL17	253556_at							0.1	0.999896457276583	1.02172416503566	0.1	0.999983176775512	0.530948355964017	-0.2	0.66208922874706	-1.08012301930264	-0.3	0.246884718162582	-2.31619428921734
AT4G31115	AT4G31115	253557_at										0.1	0.999983176775512	0.657355222749401						
AT4G31120	PMRT15	253558_at										0.1	0.999983176775512	0.80016258936881						
AT4G31130	AT4G31130	253562_at	0.4	0.362229357358091	2.11425100905808				0.1	0.999896457276583	0.727612867824602	-0.2	0.999983176775512	-1.66607071713911						
AT4G31140	AT4G31140	253559_at							-0.1	0.999896457276583	-0.87751949926226									
AT4G31150	AT4G31150	253563_at										0.1	0.999983176775512	1.08714210206271						
AT4G31160	DCAF1	253560_at				-0.3	0.0847924489562961	-2.71067332077836	0.2	0.999896457276583	0.941919118665631	0.1	0.999983176775512	0.567578549879208						
AT4G31180	IBI1	253561_at										0.2	0.999983176775512	2.41600400709621						
AT4G31200	AT4G31200	253565_at				-0.3	0.162801935208966	-2.08044565071275												
AT4G31210	AT4G31210	253566_at	-0.2	0.685539923934282	-1.08767749572567				-0.1	0.999896457276583	-0.844979027322251	0.2	0.999983176775512	0.980600948398709						
AT4G31240	AT4G31240	253519_at							-0.2	0.999896457276583	-1.64206874343417	-0.1	0.999983176775512	-0.626698235073094						
AT4G31250	AT4G31250	253569_at				-0.3	0.177858387379204	-1.99840678943089	-0.2	0.999896457276583	-1.36285651325273	-0.1	0.999983176775512	-0.764323685293549						
AT4G31270	AT4G31270	253543_at							0.2	0.999896457276583	2.33330330639999									
AT4G31280	AT4G31280	253544_at							0.1	0.999896457276583	0.887384602577404	0.1	0.999983176775512	0.709712206268378						
AT4G31290	GGCT2;2	253522_at										0.1	0.999983176775512	0.255852937827278						
AT4G31300	PBA1	253521_at							0.1	0.999896457276583	1.12927652242952									
AT4G31310	AT4G31310	253545_at				0.2	0.48522847292948	1.01267472962505				-0.1	0.999983176775512	-1.04608212466394						
AT4G31320	AT4G31320	253515_at	0.5	0.116308522186605	3.8227808177249							0.1	0.999983176775512	0.381564395824468						
AT4G31330	AT4G31330	253525_at				0.6	0.0596381517620927	3.06310271493475	0.3	0.999896457276583	2.63038804698966				-0.2	0.450789473697741	-1.5866451276145	-0.3	0.438000182616708	-1.49439816956369
AT4G31340	AT4G31340	253523_at							-0.1	0.999896457276583	-1.22596486036564									
AT4G31360	AT4G31360	253516_at	0.2	0.772225771866282	0.842494754602564				0.1	0.999896457276583	0.562726856819155	-0.2	0.999983176775512	-0.774594328544494						
AT4G31390	ABC1K1	253517_at										0.1	0.999983176775512	0.695623040654424						
AT4G31400	CTF7	253518_at							0.1	0.999896457276583	0.825057249247667	-0.1	0.999983176775512	-0.458436975159978						
AT4G31410	AT4G31410	253520_at	0.6	0.091962907009254	4.14919866297251				-0.1	0.999896457276583	-1.19815205697925	-0.1	0.999983176775512	-0.934166427780488						
AT4G31420	AT4G31420	253526_at										0.1	0.999983176775512	0.547717074332663						
AT4G31430	AT4G31430	253524_at							-0.2	0.999896457276583	-2.16284704517393	0.1	0.999983176775512	0.589933377217132						
AT4G31450	AT4G31450	253539_at							-0.1	0.999896457276583	-0.608212636947472	-0.1	0.999983176775512	-0.413830925208338						
AT4G31470	AT4G31470	253527_at	0.4	0.206319949901733	2.99691655581987				-0.1	0.999896457276583	-1.29553712515738	-0.2	0.999983176775512	-0.963651564251179						
AT4G31500	CYP83B1	253534_at				0.4	0.0194188220589155	4.30765943999678				-0.1	0.999983176775512	-0.55624443974586						
AT4G31520	AT4G31520	253529_at										-0.1	0.999983176775512	-1.11524910508416						
AT4G31530	AT4G31530	253530_at							-0.1	0.999896457276583	-1.01244989434089	0.1	0.999983176775512	0.740067054277229						
AT4G31540	ATEXO70G1	253531_at							-0.2	0.999896457276583	-1.98106578993474									
AT4G31550	WRKY11	253535_at	0.4	0.330286136741885	2.18923174156265				-0.1	0.999896457276583	-0.369244818469493	-0.1	0.999983176775512	-0.568368041693207						
AT4G31560	HCF153	253537_at							0.1	0.999896457276583	1.66627836933327	0.1	0.999983176775512	0.890407687225977						
AT4G31570	AT4G31570	253532_at							-0.1	0.999896457276583	-1.15845638043275									
AT4G31590	CSLC5	253533_at							-0.1	0.999896457276583	-1.37414143238327	-0.1	0.999983176775512	-0.98291849810023						
AT4G31600	UTR7	253486_at										-0.1	0.999983176775512	-0.914396221373232						
